task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
5	ec/7db009	27174186	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (40_A49)	CACHED	0	2026-05-13 11:01:26.254	35m 50s	18m 15s	100.1%	4.6 GB	40.2 GB	14.8 GB	2 MB
7	9d/893465	27174181	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (43_A47)	CACHED	0	2026-05-13 11:01:21.768	28m 54s	26m 24s	100.0%	6.4 GB	40.2 GB	19.6 GB	2.3 MB
6	c0/386000	27178023	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (40_A49)	CACHED	0	2026-05-13 14:49:12.235	4h 10m 56s	2h 30m 5s	463.8%	56.1 GB	57.6 GB	61.5 GB	46.6 GB
8	d1/a7f1b0	27178024	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (43_A47)	CACHED	0	2026-05-13 14:49:12.349	5h 27m 56s	3h 45m 36s	419.8%	72.4 GB	74 GB	81.5 GB	61.7 GB
3	79/78f84c	27174179	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (35_A50)	CACHED	0	2026-05-13 11:01:21.462	22m 54s	19m 42s	100.1%	5.3 GB	40.2 GB	15.7 GB	2.3 MB
9	53/38b46c	27178025	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (52_A48)	CACHED	0	2026-05-13 14:49:14.515	5h 50m 54s	4h 2m 57s	456.1%	90.1 GB	91.6 GB	101.7 GB	77 GB
10	7c/1625a1	27174180	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (52_A48)	CACHED	0	2026-05-13 11:01:21.598	33m 55s	31m 4s	100.1%	6.5 GB	40.2 GB	24.5 GB	2.3 MB
2	bd/30256e	27174182	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (24_A46)	CACHED	0	2026-05-13 11:01:23.923	16m 52s	14m 10s	100.0%	5.5 GB	40.2 GB	11.3 GB	2 MB
4	1a/5b6088	27178022	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (35_A50)	CACHED	0	2026-05-13 14:49:12.087	4h 56s	2h 37m 28s	458.7%	58.3 GB	59.8 GB	65.3 GB	49.5 GB
1	ab/322f62	27178026	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (24_A46)	CACHED	0	2026-05-13 14:49:14.622	4h 26m 53s	1h 58m 2s	447.7%	41.6 GB	43.1 GB	46.8 GB	35.5 GB
11	b2/5dfb28	27180610	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (40_A49)	CACHED	0	2026-05-13 19:00:09.769	1h 31m 59s	1h 16m 9s	100.0%	46.9 MB	60.2 MB	14.7 GB	14.4 GB
12	3e/638a45	27181283	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (43_A47)	CACHED	0	2026-05-13 20:17:09.664	1h 57m	1h 42m 13s	99.9%	53.1 MB	63.7 MB	19.5 GB	19.4 GB
13	ad/bb9ffe	27181455	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (52_A48)	CACHED	0	2026-05-13 20:40:08.706	2h 44m 1s	2h 7m 45s	100.0%	62.7 MB	108.7 MB	24.3 GB	24.2 GB
14	fa/55de43	27180550	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (35_A50)	CACHED	0	2026-05-13 18:50:08.891	1h 32m	1h 22m	99.9%	44.8 MB	60.7 MB	15.6 GB	15.4 GB
15	7b/ee79f7	27180668	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (24_A46)	CACHED	0	2026-05-13 19:16:08.247	2h 1s	58m 47s	99.9%	28.9 MB	60 MB	11.2 GB	11.1 GB
24	7e/096469	27182909	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (24_A46)	CACHED	0	2026-05-14 08:15:44.390	15m 54s	14m 12s	99.7%	3.6 GB	40.2 GB	11.1 GB	2 MB
